22/11/23 23:51:25,1028.85,11.72,83.61
22/11/23 23:51:26,1028.94,11.72,83.71
22/11/23 23:51:27,1028.74,11.70,83.71
22/11/23 23:51:28,1028.83,11.70,83.71
22/11/23 23:51:30,1028.87,11.69,83.71
22/11/23 23:51:31,1028.83,11.70,83.81
22/11/23 23:51:32,1028.82,11.69,83.81
22/11/23 23:51:33,1028.86,11.67,83.81
22/11/23 23:51:34,1028.77,11.69,83.92
22/11/23 23:51:35,1028.84,11.67,83.92
22/11/23 23:51:36,1028.83,11.69,83.92
22/11/23 23:51:37,1028.84,11.69,83.92
22/11/23 23:51:39,1028.80,11.66,83.92
22/11/23 23:51:40,1028.86,11.67,84.01
22/11/23 23:51:41,1028.69,11.67,84.01
22/11/23 23:51:42,1028.76,11.69,84.01
22/11/23 23:51:43,1028.75,11.69,84.01
22/11/23 23:51:44,1028.85,11.69,84.01
22/11/23 23:51:45,1028.93,11.67,84.01
22/11/23 23:51:46,1028.93,11.67,84.01
22/11/23 23:51:48,1028.82,11.67,84.12
22/11/23 23:51:49,1028.85,11.66,84.12
22/11/23 23:51:50,1028.84,11.66,84.12
22/11/23 23:51:51,1028.78,11.66,84.12
22/11/23 23:51:52,1028.84,11.64,84.12
22/11/23 23:51:53,1028.88,11.64,84.12
22/11/23 23:51:54,1028.80,11.64,84.12
22/11/23 23:51:55,1028.81,11.63,84.12
22/11/23 23:51:57,1028.89,11.63,84.22
22/11/23 23:51:58,1028.90,11.63,84.22
22/11/23 23:51:59,1028.87,11.64,84.22
22/11/23 23:52:00,1028.83,11.64,84.22
22/11/23 23:52:01,1028.90,11.64,84.22
22/11/23 23:52:02,1028.89,11.64,84.22
22/11/23 23:52:03,1028.93,11.64,84.22
22/11/23 23:52:04,1028.90,11.62,84.36
22/11/23 23:52:05,1028.90,11.62,84.36
22/11/23 23:52:07,1028.87,11.62,84.36
22/11/23 23:52:08,1028.88,11.60,84.36
22/11/23 23:52:09,1028.90,11.57,84.36
